Date, Price [EUR/MWh], Grid load forecast [MW],Wind power forecast (SE) [MWh],Total Wind [MWh],Hydro reservoir [GWh]
2015-01-21 00:00,28.15,48601,1606,2073,414.1428571
2015-01-21 01:00,27.89,47551,1560,1983,414.1428571
2015-01-21 02:00,27.8,47135,1520,1904,414.1428571
2015-01-21 03:00,27.87,47378,1498,1847,414.1428571
2015-01-21 04:00,28.22,48557,1446,1783,414.1428571
2015-01-21 05:00,29.62,51319,1387,1716,414.1428571
2015-01-21 06:00,32.67,55888,1323,1653,414.1428571
2015-01-21 07:00,46.3,60222,1238,1569,414.1428571
2015-01-21 08:00,50.48,61609,1194,1517,414.1428571
2015-01-21 09:00,49.63,61130,1145,1455,414.1428571
2015-01-21 10:00,46.39,61087,1077,1369,414.1428571
2015-01-21 11:00,46.33,60947,1017,1279,414.1428571
2015-01-21 12:00,44.71,60504,957,1200,414.1428571
2015-01-21 13:00,43.41,60162,920,1144,414.1428571
2015-01-21 14:00,43.39,60235,890,1088,414.1428571
2015-01-21 15:00,45.19,60766,858,1041,414.1428571
2015-01-21 16:00,47.15,61623,830,1010,414.1428571
2015-01-21 17:00,52.37,61961,780,966,414.1428571
2015-01-21 18:00,51.88,60975,714,899,414.1428571
2015-01-21 19:00,37.49,59585,682,861,414.1428571
2015-01-21 20:00,33.11,57655,663,832,414.1428571
2015-01-21 21:00,32.46,56036,669,831,414.1428571
2015-01-21 22:00,31.3,53624,652,807,414.1428571
2015-01-21 23:00,29.36,50936,648,790,414.1428571
2015-01-22 00:00,28.8,49336,610,729,414.1428571
2015-01-22 01:00,28.51,48278,586,698,414.1428571
2015-01-22 02:00,28.3,47900,571,683,414.1428571
2015-01-22 03:00,28.26,48038,559,674,414.1428571
2015-01-22 04:00,28.57,48945,570,684,414.1428571
2015-01-22 05:00,29.97,51778,569,682,414.1428571
2015-01-22 06:00,33.96,56254,524,637,414.1428571
2015-01-22 07:00,45.11,60485,499,608,414.1428571
2015-01-22 08:00,50.08,61946,477,588,414.1428571
2015-01-22 09:00,45.96,61390,443,552,414.1428571
2015-01-22 10:00,45.82,61198,400,507,414.1428571
2015-01-22 11:00,45.78,60769,372,485,414.1428571
2015-01-22 12:00,45,60574,357,481,414.1428571
2015-01-22 13:00,44.38,60534,336,467,414.1428571
2015-01-22 14:00,44.89,60591,337,469,414.1428571
2015-01-22 15:00,44.99,61102,341,472,414.1428571
2015-01-22 16:00,49.82,61884,345,482,414.1428571
2015-01-22 17:00,56.67,62404,338,483,414.1428571
2015-01-22 18:00,50.06,61573,337,499,414.1428571
2015-01-22 19:00,44.09,60266,351,524,414.1428571
2015-01-22 20:00,35.88,58317,344,532,414.1428571
2015-01-22 21:00,36.2,56690,331,539,414.1428571
2015-01-22 22:00,32.37,54224,328,553,414.1428571
2015-01-22 23:00,30.07,51609,331,526,414.1428571
2015-01-23 00:00,29.87,50277,302,431,414.1428571
2015-01-23 01:00,29.17,49242,295,426,414.1428571
2015-01-23 02:00,28.86,48903,294,423,414.1428571
2015-01-23 03:00,28.79,49110,297,428,414.1428571
2015-01-23 04:00,29.24,50155,294,423,414.1428571
2015-01-23 05:00,31,52975,290,414,414.1428571
2015-01-23 06:00,35.92,57662,280,400,414.1428571
2015-01-23 07:00,54.95,62216,271,388,414.1428571
2015-01-23 08:00,53.57,63388,269,389,414.1428571
2015-01-23 09:00,57.68,63166,254,390,414.1428571
2015-01-23 10:00,55.02,63047,244,404,414.1428571
2015-01-23 11:00,52.42,62641,234,437,414.1428571
2015-01-23 12:00,47.63,62004,239,508,414.1428571
2015-01-23 13:00,44.95,61275,255,596,414.1428571
2015-01-23 14:00,42.47,60828,295,705,414.1428571
2015-01-23 15:00,40.96,60910,338,853,414.1428571
2015-01-23 16:00,44.11,61845,393,1042,414.1428571
2015-01-23 17:00,48.08,62674,442,1246,414.1428571
2015-01-23 18:00,45.07,61909,557,1557,414.1428571
2015-01-23 19:00,31.97,60259,656,1908,414.1428571
2015-01-23 20:00,30.46,58087,772,2298,414.1428571
2015-01-23 21:00,29.85,56457,894,2716,414.1428571
2015-01-23 22:00,28.9,54487,1019,3133,414.1428571
2015-01-23 23:00,28.53,52199,1142,3509,414.1428571
2015-01-24 00:00,28.01,50356,1519,4442,414.1428571
2015-01-24 01:00,27.14,49089,1681,4766,414.1428571
2015-01-24 02:00,26.46,48421,1837,5020,414.1428571
2015-01-24 03:00,26.23,48168,1983,5216,414.1428571
2015-01-24 04:00,26.45,48293,2083,5337,414.1428571
2015-01-24 05:00,26.75,48885,2190,5434,414.1428571
2015-01-24 06:00,27.08,49946,2309,5474,414.1428571
2015-01-24 07:00,27.55,51813,2359,5266,414.1428571
2015-01-24 08:00,28.15,53596,2422,4897,414.1428571
2015-01-24 09:00,28.96,55095,2454,4638,414.1428571
2015-01-24 10:00,29.24,56044,2485,4449,414.1428571
2015-01-24 11:00,29.28,56079,2443,4244,414.1428571
2015-01-24 12:00,29.22,55691,2328,4097,414.1428571
2015-01-24 13:00,29.18,55107,2193,3841,414.1428571
2015-01-24 14:00,29.2,54984,2011,3463,414.1428571
2015-01-24 15:00,29.34,55511,1861,3231,414.1428571
2015-01-24 16:00,29.97,57104,1704,3042,414.1428571
2015-01-24 17:00,30.67,58208,1540,2899,414.1428571
2015-01-24 18:00,30.38,57513,1426,2837,414.1428571
2015-01-24 19:00,29.59,55514,1276,2686,414.1428571
2015-01-24 20:00,29.22,53668,1161,2577,414.1428571
2015-01-24 21:00,28.51,52509,1099,2604,414.1428571
2015-01-24 22:00,28.14,50992,1010,2531,414.1428571
2015-01-24 23:00,27.68,49329,954,2468,414.1428571
2015-01-25 00:00,26.99,47287,892,2427,414.1428571
2015-01-25 01:00,26.57,46200,897,2417,414.1428571
2015-01-25 02:00,26.41,45696,870,2326,414.1428571
2015-01-25 03:00,26.27,45515,848,2223,414.1428571
2015-01-25 04:00,26.43,45626,855,2172,414.1428571
2015-01-25 05:00,26.82,46181,969,2209,414.1428571
2015-01-25 06:00,27.2,47058,966,2101,414.1428571
2015-01-25 07:00,27.51,48347,954,1946,414.1428571
2015-01-25 08:00,27.97,49563,928,1813,414.1428571
2015-01-25 09:00,28.71,51104,863,1697,414.1428571
2015-01-25 10:00,29.26,52368,794,1560,414.1428571
2015-01-25 11:00,29.75,52915,709,1386,414.1428571
2015-01-25 12:00,29.48,52828,602,1192,414.1428571
2015-01-25 13:00,29.25,52546,512,1027,414.1428571
2015-01-25 14:00,29.13,52636,462,931,414.1428571
2015-01-25 15:00,29.26,53483,436,885,414.1428571
2015-01-25 16:00,30.19,55141,427,878,414.1428571
2015-01-25 17:00,32.43,56515,443,937,414.1428571
2015-01-25 18:00,31.9,56452,493,1064,414.1428571
2015-01-25 19:00,30.87,55574,659,1324,414.1428571
2015-01-25 20:00,29.9,54151,902,1673,414.1428571
2015-01-25 21:00,29.29,53061,1151,2055,414.1428571
2015-01-25 22:00,29.07,51226,1358,2426,414.1428571
2015-01-25 23:00,28.08,49203,1535,2777,414.1428571
2015-01-26 00:00,26.93,47280,1731,2833,395.1071429
2015-01-26 01:00,26.14,46381,1874,3168,395.1071429
2015-01-26 02:00,25.63,46087,1897,3354,395.1071429
2015-01-26 03:00,25.47,46288,2033,3628,395.1071429
2015-01-26 04:00,25.86,47236,2036,3696,395.1071429
2015-01-26 05:00,27.62,49914,2084,3758,395.1071429
2015-01-26 06:00,29.18,54429,2022,3743,395.1071429
2015-01-26 07:00,30.75,58795,1993,3779,395.1071429
2015-01-26 08:00,31.09,59474,2053,3896,395.1071429
2015-01-26 09:00,30.86,59644,2197,4055,395.1071429
2015-01-26 10:00,30.67,59290,2142,3959,395.1071429
2015-01-26 11:00,30.41,58754,2053,3821,395.1071429
2015-01-26 12:00,30.23,58021,2033,3779,395.1071429
2015-01-26 13:00,30.16,57827,1987,3676,395.1071429
2015-01-26 14:00,30.23,57765,1949,3558,395.1071429
2015-01-26 15:00,30.65,58060,1793,3418,395.1071429
2015-01-26 16:00,31.34,58851,1717,3377,395.1071429
2015-01-26 17:00,32.08,59506,1546,3314,395.1071429
2015-01-26 18:00,31.58,58562,1478,3457,395.1071429
2015-01-26 19:00,30.46,57245,1368,3568,395.1071429
2015-01-26 20:00,29.3,55322,1271,3655,395.1071429
2015-01-26 21:00,28.68,53654,1193,3761,395.1071429
2015-01-26 22:00,27.85,51288,1218,3978,395.1071429
2015-01-26 23:00,26.46,48664,1221,4155,395.1071429
2015-01-27 00:00,25.96,46543,1265,4016,395.1071429
2015-01-27 01:00,25.4,45601,1345,4195,395.1071429
2015-01-27 02:00,25.18,45350,1447,4322,395.1071429
2015-01-27 03:00,25.27,45658,1567,4437,395.1071429
2015-01-27 04:00,25.88,46708,1636,4468,395.1071429
2015-01-27 05:00,26.97,49425,1683,4483,395.1071429
2015-01-27 06:00,29.05,53901,1723,4495,395.1071429
2015-01-27 07:00,30.85,58107,1669,4380,395.1071429
2015-01-27 08:00,31.55,58810,1627,4218,395.1071429
2015-01-27 09:00,31.32,58421,1571,3993,395.1071429
2015-01-27 10:00,31.5,58423,1476,3648,395.1071429
2015-01-27 11:00,31.49,58056,1377,3294,395.1071429
2015-01-27 12:00,31.12,57595,1285,3018,395.1071429
2015-01-27 13:00,30.88,57376,1276,2840,395.1071429
2015-01-27 14:00,30.8,57281,1328,2689,395.1071429
2015-01-27 15:00,31.07,57572,1405,2542,395.1071429
2015-01-27 16:00,32.53,58533,1461,2403,395.1071429
2015-01-27 17:00,36.12,59380,1537,2382,395.1071429
2015-01-27 18:00,33.82,58731,1652,2486,395.1071429
2015-01-27 19:00,31,57514,1685,2523,395.1071429
2015-01-27 20:00,29.84,55641,1715,2583,395.1071429
2015-01-27 21:00,29.32,54028,1842,2773,395.1071429
2015-01-27 22:00,28.88,51574,1927,2896,395.1071429
2015-01-27 23:00,27.78,48833,2062,3072,395.1071429
2015-01-28 00:00,26.98,46299,2444,3850,395.1071429
2015-01-28 01:00,26.61,45357,2463,4076,395.1071429
2015-01-28 02:00,25.95,45012,2392,4199,395.1071429
2015-01-28 03:00,25.29,45209,2598,4572,395.1071429
2015-01-28 04:00,25.78,46096,2656,4799,395.1071429
2015-01-28 05:00,26.8,48802,2701,5049,395.1071429
2015-01-28 06:00,28.65,52873,2763,5368,395.1071429
2015-01-28 07:00,29.81,57202,2752,5620,395.1071429
2015-01-28 08:00,29.96,57986,2811,5917,395.1071429
2015-01-28 09:00,29.47,58171,2780,6102,395.1071429
2015-01-28 10:00,29.14,58004,2855,6379,395.1071429
2015-01-28 11:00,28.87,57461,2925,6652,395.1071429
2015-01-28 12:00,28.59,56760,2970,6881,395.1071429
2015-01-28 13:00,28.42,56556,3063,7106,395.1071429
2015-01-28 14:00,28.26,56969,3101,7231,395.1071429
2015-01-28 15:00,28.42,57397,3119,7319,395.1071429
2015-01-28 16:00,28.63,58421,3169,7305,395.1071429
2015-01-28 17:00,29,59129,3256,7209,395.1071429
2015-01-28 18:00,28.83,58204,3339,7153,395.1071429
2015-01-28 19:00,28.22,56761,3373,7063,395.1071429
2015-01-28 20:00,27.45,54795,3415,7064,395.1071429
2015-01-28 21:00,26.99,53087,3460,7195,395.1071429
2015-01-28 22:00,26.22,50485,3422,7239,395.1071429
2015-01-28 23:00,25,47677,3354,7240,395.1071429
2015-01-29 00:00,24.54,46060,3059,6996,395.1071429
2015-01-29 01:00,23.53,45100,3017,6978,395.1071429
2015-01-29 02:00,23.38,44778,3009,6980,395.1071429
2015-01-29 03:00,23.48,44972,3023,6980,395.1071429
2015-01-29 04:00,24.71,45587,3012,6887,395.1071429
2015-01-29 05:00,25.98,48290,3014,6753,395.1071429
2015-01-29 06:00,27.99,52683,2993,6580,395.1071429
2015-01-29 07:00,29.09,56869,2963,6390,395.1071429
2015-01-29 08:00,29.42,57459,2970,6357,395.1071429
2015-01-29 09:00,29.09,57941,2978,6307,395.1071429
2015-01-29 10:00,29,57740,2993,6190,395.1071429
2015-01-29 11:00,29.02,57288,3043,6086,395.1071429
2015-01-29 12:00,28.78,56722,3064,5948,395.1071429
2015-01-29 13:00,28.7,56625,3046,5769,395.1071429
2015-01-29 14:00,28.96,56545,2985,5522,395.1071429
2015-01-29 15:00,29.06,57037,2946,5294,395.1071429
2015-01-29 16:00,29.75,57973,2915,5063,395.1071429
2015-01-29 17:00,30.3,58798,2841,4825,395.1071429
2015-01-29 18:00,30.14,58146,2802,4664,395.1071429
2015-01-29 19:00,29.18,56942,2666,4474,395.1071429
2015-01-29 20:00,28.67,55102,2532,4254,395.1071429
2015-01-29 21:00,28.4,53565,2342,3939,395.1071429
2015-01-29 22:00,28.05,51134,2214,3651,395.1071429
2015-01-29 23:00,26.64,48513,2093,3311,395.1071429
2015-01-30 00:00,26.68,46428,2018,3128,395.1071429
2015-01-30 01:00,26.26,45426,1872,2826,395.1071429
2015-01-30 02:00,26.44,45135,1780,2612,395.1071429
2015-01-30 03:00,26.31,45395,1637,2401,395.1071429
2015-01-30 04:00,26.73,46269,1553,2285,395.1071429
2015-01-30 05:00,28.43,49106,1486,2219,395.1071429
2015-01-30 06:00,30.55,53635,1390,2075,395.1071429
2015-01-30 07:00,34.98,58033,1332,1973,395.1071429
2015-01-30 08:00,37.31,59063,1325,1928,395.1071429
2015-01-30 09:00,34.79,59091,1233,1814,395.1071429
2015-01-30 10:00,32.79,59023,1256,1817,395.1071429
2015-01-30 11:00,32.6,58610,1217,1762,395.1071429
2015-01-30 12:00,31.57,57897,1162,1725,395.1071429
2015-01-30 13:00,30.91,57075,1139,1714,395.1071429
2015-01-30 14:00,30.89,56685,1114,1685,395.1071429
2015-01-30 15:00,30.92,56720,1137,1724,395.1071429
2015-01-30 16:00,31.73,57813,1222,1852,395.1071429
2015-01-30 17:00,33.01,58764,1265,1935,395.1071429
2015-01-30 18:00,32.07,57962,1331,2045,395.1071429
2015-01-30 19:00,30.6,56360,1369,2094,395.1071429
2015-01-30 20:00,29.53,54166,1340,2053,395.1071429
2015-01-30 21:00,29.06,52587,1330,2060,395.1071429
2015-01-30 22:00,28.8,50615,1373,2124,395.1071429
2015-01-30 23:00,27.69,48442,1385,2119,395.1071429
2015-01-31 00:00,27.92,46467,1404,2057,395.1071429
2015-01-31 01:00,27.2,45419,1417,2109,395.1071429
2015-01-31 02:00,26.95,44954,1452,2161,395.1071429
2015-01-31 03:00,26.7,44885,1492,2227,395.1071429
2015-01-31 04:00,26.79,45237,1544,2301,395.1071429
2015-01-31 05:00,27.01,46067,1579,2338,395.1071429
2015-01-31 06:00,27.22,47121,1616,2393,395.1071429
2015-01-31 07:00,27.62,48950,1628,2443,395.1071429
2015-01-31 08:00,28.32,51017,1691,2524,395.1071429
2015-01-31 09:00,28.8,52729,1749,2621,395.1071429
2015-01-31 10:00,29,53554,1779,2726,395.1071429
2015-01-31 11:00,28.79,53594,1866,2885,395.1071429
2015-01-31 12:00,28.42,53108,1920,3012,395.1071429
2015-01-31 13:00,28.27,52574,1971,3142,395.1071429
2015-01-31 14:00,28.23,52547,2007,3242,395.1071429
2015-01-31 15:00,28.47,53116,2075,3375,395.1071429
2015-01-31 16:00,29.09,54783,2125,3492,395.1071429
2015-01-31 17:00,29.67,56216,2180,3622,395.1071429
2015-01-31 18:00,29.38,55595,2202,3740,395.1071429
2015-01-31 19:00,28.8,53738,2182,3791,395.1071429
2015-01-31 20:00,28.3,51887,2255,3889,395.1071429
2015-01-31 21:00,28.06,50889,2265,3949,395.1071429
2015-01-31 22:00,27.88,49529,2287,4023,395.1071429
2015-01-31 23:00,26.4,47865,2316,4115,395.1071429
2015-02-01 00:00,27.22,46055,2546,3855,395.1071429
2015-02-01 01:00,26.45,45012,2609,3953,395.1071429
2015-02-01 02:00,26.12,44493,2688,4063,395.1071429
2015-02-01 03:00,25.86,44373,2755,4171,395.1071429
2015-02-01 04:00,25.93,44631,2816,4304,395.1071429
2015-02-01 05:00,26.12,45258,2888,4439,395.1071429
2015-02-01 06:00,26.27,46126,2952,4570,395.1071429
2015-02-01 07:00,26.7,47484,2958,4623,395.1071429
2015-02-01 08:00,27.93,48923,2977,4701,395.1071429
2015-02-01 09:00,28.4,50593,2996,4814,395.1071429
2015-02-01 10:00,28.6,52301,2975,4901,395.1071429
2015-02-01 11:00,28.62,52831,2951,4968,395.1071429
2015-02-01 12:00,28.5,52641,2927,4993,395.1071429
2015-02-01 13:00,28.3,52528,2901,4987,395.1071429
2015-02-01 14:00,28.28,52590,2871,4956,395.1071429
2015-02-01 15:00,28.5,53298,2823,4884,395.1071429
2015-02-01 16:00,29.03,54881,2750,4757,395.1071429
2015-02-01 17:00,29.66,56278,2668,4629,395.1071429
2015-02-01 18:00,29.69,56150,2573,4508,395.1071429
2015-02-01 19:00,29.42,55235,2495,4415,395.1071429
2015-02-01 20:00,28.61,53745,2431,4372,395.1071429
2015-02-01 21:00,28.4,52716,2349,4298,395.1071429
2015-02-01 22:00,28.23,51034,2300,4243,395.1071429
2015-02-01 23:00,27.08,49012,2234,4135,395.1071429
2015-02-02 00:00,27.45,47622,1997,3443,371.5654762
2015-02-02 01:00,26.63,46866,1901,3267,371.5654762
2015-02-02 02:00,26.34,46683,1866,3181,371.5654762
2015-02-02 03:00,26.39,47016,1818,3101,371.5654762
2015-02-02 04:00,26.97,48150,1793,3097,371.5654762
2015-02-02 05:00,28.37,50985,1737,3056,371.5654762
2015-02-02 06:00,30.68,55680,1700,3010,371.5654762
2015-02-02 07:00,37.18,60118,1648,2886,371.5654762
2015-02-02 08:00,43.02,61164,1625,2792,371.5654762
2015-02-02 09:00,41.01,60822,1576,2735,371.5654762
2015-02-02 10:00,38,60734,1505,2632,371.5654762
2015-02-02 11:00,32.51,60472,1467,2645,371.5654762
2015-02-02 12:00,32.04,60050,1415,2673,371.5654762
2015-02-02 13:00,32.43,59763,1360,2632,371.5654762
2015-02-02 14:00,32.38,59650,1355,2561,371.5654762
2015-02-02 15:00,32.46,59914,1334,2538,371.5654762
2015-02-02 16:00,35.28,60894,1346,2599,371.5654762
2015-02-02 17:00,45.35,61852,1350,2587,371.5654762
2015-02-02 18:00,43.62,61164,1339,2542,371.5654762
2015-02-02 19:00,32.31,59903,1343,2473,371.5654762
2015-02-02 20:00,30.84,57987,1336,2352,371.5654762
2015-02-02 21:00,30.44,56446,1312,2260,371.5654762
2015-02-02 22:00,29.75,53883,1289,2235,371.5654762
2015-02-02 23:00,29.24,51186,1270,2209,371.5654762
2015-02-03 00:00,28.74,49513,1097,1955,371.5654762
2015-02-03 01:00,28.23,48612,1083,1944,371.5654762
2015-02-03 02:00,28.05,48266,1071,1978,371.5654762
2015-02-03 03:00,28.08,48582,1068,2081,371.5654762
2015-02-03 04:00,28.21,49675,1073,2186,371.5654762
2015-02-03 05:00,29.42,52482,1100,2237,371.5654762
2015-02-03 06:00,32.04,57573,1118,2252,371.5654762
2015-02-03 07:00,45.01,61761,1127,2245,371.5654762
2015-02-03 08:00,49.87,62895,1119,2229,371.5654762
2015-02-03 09:00,48.85,62236,1092,2196,371.5654762
2015-02-03 10:00,47.86,61964,1060,2156,371.5654762
2015-02-03 11:00,39.03,61355,1023,2131,371.5654762
2015-02-03 12:00,35.02,60776,997,2133,371.5654762
2015-02-03 13:00,35.66,60522,999,2140,371.5654762
2015-02-03 14:00,35.04,60306,1000,2102,371.5654762
2015-02-03 15:00,36.32,60485,1152,2205,371.5654762
2015-02-03 16:00,45.63,61363,1141,2130,371.5654762
2015-02-03 17:00,55.05,62519,1157,2077,371.5654762
2015-02-03 18:00,54.15,61900,1176,2048,371.5654762
2015-02-03 19:00,40.31,60575,1196,2031,371.5654762
2015-02-03 20:00,33.07,58595,1167,1934,371.5654762
2015-02-03 21:00,31.23,57006,1157,1861,371.5654762
2015-02-03 22:00,30.3,54466,1119,1768,371.5654762
2015-02-03 23:00,29.46,51672,1096,1701,371.5654762
2015-02-04 00:00,29.76,49969,975,1597,371.5654762
2015-02-04 01:00,29.3,48972,960,1595,371.5654762
2015-02-04 02:00,29.12,48694,953,1606,371.5654762
2015-02-04 03:00,29.18,48998,946,1635,371.5654762
2015-02-04 04:00,29.76,50020,915,1662,371.5654762
2015-02-04 05:00,31.08,52861,917,1707,371.5654762
2015-02-04 06:00,35.82,57604,913,1676,371.5654762
2015-02-04 07:00,49.58,61934,879,1573,371.5654762
2015-02-04 08:00,61.4,63263,846,1478,371.5654762
2015-02-04 09:00,61.08,62706,796,1396,371.5654762
2015-02-04 10:00,59.36,62430,733,1319,371.5654762
2015-02-04 11:00,50.03,61691,665,1250,371.5654762
2015-02-04 12:00,46.02,61078,603,1211,371.5654762
2015-02-04 13:00,49.91,60774,543,1173,371.5654762
2015-02-04 14:00,47.54,60541,536,1183,371.5654762
2015-02-04 15:00,48.35,60753,533,1192,371.5654762
2015-02-04 16:00,48.61,61717,577,1220,371.5654762
2015-02-04 17:00,59.33,62703,598,1202,371.5654762
2015-02-04 18:00,61.63,61959,600,1175,371.5654762
2015-02-04 19:00,45.03,60693,590,1150,371.5654762
2015-02-04 20:00,38.56,58754,554,1098,371.5654762
2015-02-04 21:00,34.36,57202,537,1074,371.5654762
2015-02-04 22:00,31.81,54811,531,1083,371.5654762
2015-02-04 23:00,30.46,52165,566,1143,371.5654762
2015-02-05 00:00,30.25,50399,513,1074,371.5654762
2015-02-05 01:00,29.81,49440,524,1053,371.5654762
2015-02-05 02:00,29.57,49056,548,1054,371.5654762
2015-02-05 03:00,29.51,49233,554,1083,371.5654762
2015-02-05 04:00,29.78,50273,572,1150,371.5654762
2015-02-05 05:00,30.72,53136,609,1223,371.5654762
2015-02-05 06:00,35.74,57940,633,1261,371.5654762
2015-02-05 07:00,46.92,62227,718,1322,371.5654762
2015-02-05 08:00,55.04,63219,780,1325,371.5654762
2015-02-05 09:00,50.98,62745,823,1304,371.5654762
2015-02-05 10:00,48.02,62555,883,1296,371.5654762
2015-02-05 11:00,39.96,62190,944,1285,371.5654762
2015-02-05 12:00,35.3,61599,1065,1366,371.5654762
2015-02-05 13:00,36.96,61233,1232,1522,371.5654762
2015-02-05 14:00,34.94,60984,1403,1689,371.5654762
2015-02-05 15:00,35.23,61051,1516,1794,371.5654762
2015-02-05 16:00,38.97,61889,1628,1895,371.5654762
2015-02-05 17:00,44.32,63047,1741,1999,371.5654762
2015-02-05 18:00,40.63,62506,1864,2130,371.5654762
2015-02-05 19:00,32.35,61267,1948,2207,371.5654762
2015-02-05 20:00,31.34,59258,2033,2281,371.5654762
2015-02-05 21:00,30.51,57518,2189,2439,371.5654762
2015-02-05 22:00,29.7,54905,2334,2589,371.5654762
2015-02-05 23:00,28.99,52188,2507,2775,371.5654762
2015-02-06 00:00,28.71,49534,2621,2973,371.5654762
2015-02-06 01:00,28.12,48509,2702,3127,371.5654762
2015-02-06 02:00,27.73,48039,2787,3294,371.5654762
2015-02-06 03:00,27.7,48133,2800,3401,371.5654762
2015-02-06 04:00,28.22,49103,2780,3457,371.5654762
2015-02-06 05:00,29.03,51765,2755,3503,371.5654762
2015-02-06 06:00,30.4,56301,2716,3559,371.5654762
2015-02-06 07:00,34.6,60521,2637,3565,371.5654762
2015-02-06 08:00,38.86,61478,2604,3588,371.5654762
2015-02-06 09:00,38.64,61104,2464,3503,371.5654762
2015-02-06 10:00,35.7,60747,2281,3347,371.5654762
2015-02-06 11:00,31.45,60078,2201,3268,371.5654762
2015-02-06 12:00,30.59,58984,2141,3217,371.5654762
2015-02-06 13:00,30.42,57978,2028,3112,371.5654762
2015-02-06 14:00,30.21,57362,2012,3049,371.5654762
2015-02-06 15:00,30.35,57246,1917,2952,371.5654762
2015-02-06 16:00,30.81,58267,1957,3029,371.5654762
2015-02-06 17:00,33.26,59514,1990,3091,371.5654762
2015-02-06 18:00,32.34,58962,2127,3265,371.5654762
2015-02-06 19:00,30.01,57259,2218,3398,371.5654762
2015-02-06 20:00,29.39,55069,2359,3589,371.5654762
